name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
St Mary Magdalene Church & Nature Reserve,https://programme.openhouse.org.uk/listings/2526,"Grade I listed 12C church, with London's largest churchyard and one of the best-preserved Norman archways in the country, as well as other interesting features, including an anchorite's cell and 750-year-old wall paintings.","St Mary Magdalene Church, High Street South, E6 3PG",51.5222513,0.05883790000000001,10:00:00,15:00:00,No,
St Mary the Virgin Primrose Hill,https://programme.openhouse.org.uk/listings/13007,"St Mary's is a Victorian church famous for its second vicar Percy Dearmer who together with Ralph Vaughn Williams produced the English Hymnal in 1906.  We have a rich history of Church Music, beautiful worship and  vestments.  We also have a passion for  social justice within our community.  We were the first parish in Edmonton Diocese to have a woman vicar.","St Mary's Primrose Hill, Elsworthy Road, NW3 3DJ",51.54221,-0.16263,09:00:00,18:00:00,No,
St Mary's Church Harrow on the Hill,https://programme.openhouse.org.uk/listings/13341,"Guided walk (1 hour): On the theme of ""everyday histories"". We will uncover how ordinary people shaped the landmarks in our area. We look at how St Mary's Church, Harrow on the Hill, drew attention  for over 1200 years, how the core buildings of Harrow School evolved under different architects and how different workforces contributed to the railways and development of Metroland.","St Mary's Church Harrow on the Hill, Church Hill,, Harrow, HA1 3HL",51.57411,-0.33726,10:00:00,18:00:00,Yes,No
"St Mary's Church, Battersea",https://programme.openhouse.org.uk/listings/2533,"During Open House, the Friends of Battersea Parish Church present a Floral Festival, organ recitals, historical displays, alongside 3 talks exploring history, creativity, sanctuary & Battersea’s radical past. Sat 12 Sept Dr. Peter Rumley at 6pm, Tues 15 Guy Stagg at 6.30pm,  Thurs 17 at 6.30pm Rory Walsh & Mike Squires.  Plus Join us for Choral Evensong amidst the flowers at St Mary’s Battersea.","Battersea Church Road, SW11 3NA",51.47864,-0.17138,10:00:00,16:00:00,Yes,No
St Michael and All Angels Church,https://programme.openhouse.org.uk/listings/7801,"James Maltby Bignall (1827-1885) worked in the practice of Sir George Gilbert Scott, the architect of St Pancras Station. The style of St Michael's is late Gothic Revival, in its size and height reminiscent of Northern European churches.","Northcote Road, Walthamstow, E17 6PQ",51.58545,-0.02968,12:00:00,17:00:00,No,
St Olave Hart Street,https://programme.openhouse.org.uk/listings/13791,"A Great Fire Survivor, damaged in the blitz, the post war restoration of this fascinating building began 75 years ago this year.  Described by John Betjeman as a 'country church in the world of Seething Lane' the building uniquely blends medieval fabric with Festival of Britain era motifs. Explore the medieval crypt, 'Pepys' vestry, church tower and ringing room. Bellringing demonstrations.","8 Hart Street, EC3R 7NB",51.51094,-0.07946,12:30:00,17:30:00,Yes,No
St Pancras Church & Crypt,https://programme.openhouse.org.uk/listings/3678,"The church (1822 - Grade I listed) is an early and important example of Greek Revival architecture in London. Significant features include the caryatids and tower copied from models in Athens, and the atmospheric crypt.","Euston Road/Upper Woburn Place NW1, NW1 2BA",51.52727,-0.13075,10:00:00,15:15:00,No,
St Pancras Old Church,https://programme.openhouse.org.uk/listings/2552,"Dating from 11/12C and standing on the oldest site of Christian worship in London (3C). Inside is much 17C ornamentation and outstanding 6C Altar Stone, reputed to have belonged to St Augustine. Surrounding Churchyard, containing tombs of Sir John Soane, Mary Wollstonecraft and others, has been extensively restored and recently refurbished.","Pancras Road, NW1 1UL",51.53443,-0.13005,10:00:00,17:00:00,No,
St Patrick's Church,https://programme.openhouse.org.uk/listings/4597,"Built thanks to a generous gift from local benefactress, Mrs Lavinia Keene, St Patrick's was consecrated in July 1940 and is unusual in style. The concrete and brick interior contrasts with the dramatic, colourful reredos. Grade II listed.","Blake Avenue, Barking, IG11 9SQ",51.53441,0.09542,10:30:00,16:30:00,No,
St Paul's Bow Common,https://programme.openhouse.org.uk/listings/1365,"Described as 'the most significant church built after the WWII in Britain' - Brutalist, inclusive and influential signpost for future church design.","Corner of Burdett Road/ St Paul's Way, E3 4AR",51.51725,-0.02968,10:00:00,17:00:00,No,
"St Paul's Church, Winchmore Hill",https://programme.openhouse.org.uk/listings/13662,"Church of England parish church built in 1826-27 by John Davies. It is one of the early Commissioners' churches built after the Battle of Waterloo. It forms part of the Winchmore Hill Conservation Area. The chancel was added in 1888-89, and further extended for the church's centenary in 1928. The church is open daily, and there will be guided tours and a special exhibition 19-20 September.","St Paul's Church, Church Hill, N21 1JA",51.63546,-0.10593,09:00:00,17:00:00,Yes,No
"St Paul's, Newington",https://programme.openhouse.org.uk/listings/2556,"Modern architecture church with large copper and lead roof and concrete, brick and stained glass external structure. Marble, wood and plaster interior and artwork by Sculptor Freda Pinto and Gerald Holtom.","Walworth Road, Lorrimore Square, SE17 3QU",51.48463,-0.10166,10:30:00,14:00:00,No,
St Peter’s Church,https://programme.openhouse.org.uk/listings/13717,This Victorian flint faced church is a Commissioner's or Waterloo Church designed by Sir George Gilbert Scott and consecrated in 1851. Set in a closed churchyard with areas for wildlife there is a striking grave to a major benefactor. The east window was made by Whitefriars. There is a self guided tour and videos including a wedding peal on our ring of 12 bells. Refreshments are available.,"St Peter’s Church, St Peter’s Road, Croydon, CR0 1HG",51.36352,-0.09527,10:00:00,16:00:00,No,
St Vedast alias Foster,https://programme.openhouse.org.uk/listings/7369,"12C church. During the Great Fire of 1666 the church building escaped total destruction, and was restored. Christopher Wren was eventually called in to rebuild St Vedast, completing the work in October 1673.","4 Foster Lane, EC2V 6HH",51.51499,-0.09628,10:00:00,16:00:00,No,
St. George Villa,https://programme.openhouse.org.uk/listings/12688,"Tranquility in an urban environment, this project has transformed an unloved basement into a light filled, sustainable, calming home.

A deep retrofit using low-carbon materials, including a high level of insulation, a natural swimming pool, rainwater harvesting and a green roof, this home explores how we can transform high density urban areas into places of harmony between people and nature.","237 Shernhall Street, E17 9HX",51.58036,-0.00502,11:00:00,17:00:00,No,
Stalls and Shops: a walking tour of Lewisham Market,https://programme.openhouse.org.uk/listings/13929,"Join the Stall Tales local history team for a walking tour of Lewisham's market and high street. Discover the hidden history of the market, which began in the 1890s with a few unlicensed stalls, and spent decades fighting for legal recognition. We will look at the market as a temporary architecture, local retail landmarks, and reflect on the changing face of shopping in the high street.","Lewisham High Street (Shopping Centre Entrance Canopy), SE13 7HB",51.45795,-0.01312,11:00:00,15:00:00,Yes,Yes
Star Wars Tour of London,https://programme.openhouse.org.uk/listings/13933,"An unofficial walking tour of London film locations used in Star Wars. Learn about the crucial role the city played for three different empires, Roman, British, and Galactic! 

Discover how London's Barbican Estate was the perfect shooting location for a dystopian view of the science fiction city of Coruscant. 

Learn how London and the destiny of Star Wars are so deeply intertwined!","137 Aldersgate st, EC1M 6EB",51.52013,-0.09759,09:30:00,11:00:00,Yes,Yes
Station Lodge,https://programme.openhouse.org.uk/listings/12729,A unique new build residence with an impressive triple-height living space under a roof with a fully exposed steel and timber structure and an inbuilt design with a potential to be easily split into two separate houses in the future,"208 Seaforth Avenue, New Malden, KT3 6JW",51.39618,-0.2383,13:00:00,18:00:00,Yes,Yes
Straw-ctural Designers,https://programme.openhouse.org.uk/listings/13709,"Scale Rule brings young people together with architects and structural engineers to design and build their ideal school space, with a focus on interacting with our natural environment. Pick a prompt card - a library in a treehouse, a canteen on the canal, a rooftop forest playground  - then sketch it and build it in straws and paperclips alongside practicing professionals.","Canal Building, Regents Wharf, 10–18 All Saints Street, N1 9RL",51.53474,-0.11904,10:00:00,17:00:00,No,
String House - Camberwell,https://programme.openhouse.org.uk/listings/13718,"Contemporary timber frame home with unique string screen; a postwar house reassembled to follow passive house principles. The structure was built in 7 weeks to create a reimagined flexible home of two halves enabling an Airbnb rental that bypasses the first floor kitchen & living area, located to borrow views towards mature trees at the rear & city buses to the front expanding senses & spaces.","124 Grove Lane, SE5 8BP",51.46614,-0.08554,10:00:00,16:00:00,Yes,Yes
Strongroom,https://programme.openhouse.org.uk/listings/13582,"Established 1984, Strongroom has produced some of the biggest records in British music and remains the largest independent recording studio in East London. 

Featuring unique visual design by legendary artist Jamie Reid (Sex Pistols), these spaces are unlike any other. Reid's work draws from druidic culture and sacred geometry to convey vital messages of hope, environmentalism and anti-fascism.","120-124 Curtain Road, EC2A 3SQ",51.52596,-0.08011,13:00:00,17:00:00,Yes,Yes
Swakeleys Estate,https://programme.openhouse.org.uk/listings/1939,"A most important house in Ickenham, an outstanding example of Jacobean architecture built in the 1630s. Red brick construction laid in English bond on an H plan. Great Hall includes the 1655 Harrington Screen, 18C marble fireplace panelling.","Swakeleys Road, Ickenham (access from Milton Road), UB10 8LD",51.56499,-0.45595,10:00:00,16:00:00,No,
Swiss Cottage Library,https://programme.openhouse.org.uk/listings/2179,Grade II listed building by a renowned Modernist which has been refurbished and remodelled whilst protecting the building's landmark status.,"88 Avenue Road, NW3 3HA",51.54231,-0.17294,11:10:00,16:00:00,No,
Sydenham Garden,https://programme.openhouse.org.uk/listings/13931,"At Sydenham Garden, we promote health and wellbeing, support recovery and build connection with nature, gardening, creative expression, and with each other. We provide therapeutic group activities for people who are referred to us.
 
We're opening our Wynell Rd site on Sat 19th Sept; come & visit our buildings, green spaces, view exhibited artworks and have a slice of cake in the garden.","28a Wynell Road, SE23 2LW",51.43285,-0.04481,11:00:00,15:00:00,No,
TOMA House + Studio,https://programme.openhouse.org.uk/listings/13468,"A self-built project by the founder of east London architecture practice TOMA Studio, this mid-terraced Victorian house has been completely re-imagined over the course of three years. The house balances refined detailing with experimentation to create a spacious and comfortable family home, which also accommodates an architecture practice and pottery studio within a Shou Sugi Ban garden room.","61 Lorne Road, E7 0LL",51.5537,0.03201,10:00:00,16:00:00,No,
Temple Bar,https://programme.openhouse.org.uk/listings/1983,"Temple Bar is a 350 year old gateway to the City of London, designed by Sir Christopher Wren. It formerly stood in Fleet Street, and is the last surviving gateway to the City of London. This beautiful structure has a fascinating history, which will be revealed to visitors.","First Floor, Paternoster Lodge, 2 Paternoster Square, EC4M 7DX",51.51508,-0.09844,10:00:00,16:00:00,No,
The Albany,https://programme.openhouse.org.uk/listings/13919,"South East London's leading arts centre,.
The Albany is the engine room for people to reach their creative potential, tell their stories and define their own culture. Together we will inspire new possibilities for positive change.  
The Albany is an incubator for new ideas and initiatives. Our Creative Strategy places democratic, community-led approaches at the heart of everything we do,","Douglas Way, London SE8 4AG, SE8 4AG",51.4776,-0.02686,10:00:00,14:30:00,No,
The Annual Sedici Post Grad Group Exhibition,https://programme.openhouse.org.uk/listings/13882,"Now in its seventeenth year, Sedici consists of artists from many countries who are now based across England. Working across eclectic mediums and subject matter, this diverse body of artists shares an independent and contemporary purpose highlighting the ongoing strength of Art being made today. 

The gallery itself is a reimagined, mid-century school gymnasium with original details","Stanley Street, SE8 4BL",51.47699,-0.03132,11:00:00,17:00:00,Yes,No
The Annunciation Marble Arch,https://programme.openhouse.org.uk/listings/12393,The Annunciation is a dramatic Gothic Revival building tucked behind the Marble Arch end of Oxford Street. The Grade II* church was built by Sir Walter Tapper in 1912-1914.,"Bryanston Street, Marble Arch, W1H 7AH",51.5144,-0.15858,10:00:00,16:30:00,Yes,No
The Arches,https://programme.openhouse.org.uk/listings/12955,"The Arches invites you to explore its artists' work in a newly designed framework by A347, focused on fostering community-minded practices. With spaces centered around a communal core, the open layout encourages collaboration and interaction. Meet the artists, experience their work firsthand, and purchase directly from them, making artistic creation a tool for community building.","347 Arch, Beck Road, E8 4RE",51.53685,-0.05733,10:00:00,18:00:00,No,
The Barbican & The City Gardens,https://programme.openhouse.org.uk/listings/12009,"The Barbican is a residential complex of around 2,000 flats, maisonettes, and houses in the City of London. Built on the site destroyed by The Blitz during the World War II, The Barbican Estate is a fascinating development and an icon of Brutalist architecture. Architects were Chamberlain, Powell and Bon. You will find an oasis in the middle of buildings, with gardens and water features.","Guildhall Yard, EC2V 5AF",51.51543,-0.09204,10:15:00,15:15:00,Yes,Yes
The Battle of Britain Bunker - The Generator House,https://programme.openhouse.org.uk/listings/13377,"Explore the Generator House at RAF Uxbridge’s Battle of Britain Bunker. Normally off‑limits to the public, it houses the original 1930s standby generator that powered the underground Operations Room coordinating RAF Fighter Command in WWII. It offers a glimpse into wartime engineering, featuring preserved machinery, original fittings, and fascinating stories.  Free admission, no booking required.","Battle of Britain Bunker, UB10 0GG",51.54089,-0.46506,10:00:00,16:00:00,No,
The Brunel Museum,https://programme.openhouse.org.uk/listings/2731,London's story of an engineering family that changed the world. Dramatic new staircase below sculpture garden leads to underground chamber. Travel by train through first underwater shopping arcade & fairground to view Thames Tunnel portico.,"Railway Avenue, Rotherhithe, SE16 4LF",51.50121,-0.05212,10:45:00,14:45:00,No,
"The Butcher, The Baker and The Candlestick Maker",https://programme.openhouse.org.uk/listings/12603,"Trade and craft guilds have flourished for centuries. The City of London’s Livery Companies are unique in their survival, number, and diversity. While the original social and economic conditions that created these original guilds have long been overtaken by modern commerce, these fascinating institutions still flourish today. Join us to explore their enduring history and modern impact.","Guildhall Yard, EC2V 5AE",51.51543,-0.09204,10:30:00,15:30:00,Yes,Yes
The Caravan Gallery comes to Croydon: Surrey Street,https://programme.openhouse.org.uk/listings/13944,"The Caravan Gallery is a unique documentary photography project and exhibition focused on Croydon's built environment. The Caravan Gallery photograph the sur/reality of everyday life and work with communities to explore people's connection to place, exhibiting their photographs of the area in a small caravan.","North End, Croydon, CR0 1UD",51.37706,-0.10204,11:00:00,17:00:00,No,
The Catford House,https://programme.openhouse.org.uk/listings/13639,"The Catford House is a newly refurbished pub and community kitchen run by GCDA. The oldest surviving building in Catford was revitalised by Hayatsu Architects as part of Lewisham Council’s town centre regeneration. Led by architect Takeshi Hayatsu, the Open House tour explores the building’s repair, exposed structure and adaptation for community use.","The Catford House, Catford Broadway, SE6 4SP",51.44527,-0.02266,11:00:00,12:00:00,Yes,Yes
The Clockworks,https://programme.openhouse.org.uk/listings/5457,"The Clockworks is the only museum in the world dedicated to electrical horology. A major collection of clocks and timekeepers charts the development of networked and precision timekeeping, from 1840-1970, while an onsite workshop showcases modern and heritage clock conservation in action.","6 Nettlefold Place, SE27 0JW",51.43295,-0.10448,10:00:00,17:00:00,Yes,No
The Crafted Environment: Merton Abbey Mills,https://programme.openhouse.org.uk/listings/13160,"Studio AVC is an architecture and interior design practice based in the historic 1929 Shop at Merton Abbey Mills—Join us for a short talk on William Morris and how the Arts & Crafts movement continues to inspire our designs today. Afterwards, we’ll take you on a guided tour of Merton Abbey Mills, the historic heart of Arts & Crafts making.","Unit 11, The 1929 Shop, Merton Abbey Mills Mills    London SW19 2RD",51.41297,-0.18355,10:30:00,15:30:00,No,
The Evolution of Eye Care: Museum Tour,https://programme.openhouse.org.uk/listings/13748,"The museum houses hundreds of artefacts that provide a rich history of the instruments, innovations and patient care over the last 300 years. There are glass cabinets that display some of the artefacts.  Much of this collection and its display has been built up by Richard Keeler, who is a widely published expert on ophthalmic history. He has been the Honorary Museum Curator since 1999.","The Royal College of Ophthalmologists, 18 Stephenson Way, NW1 2HD",51.5264,-0.13553,10:00:00,15:45:00,Yes,Yes
The Great Fire of London,https://programme.openhouse.org.uk/listings/10238,"On Sunday, 2 September 1666, the Great Fire of London started at a bakery in Pudding Lane, destroying thousands of homes, 87 churches, and St. Paul's Cathedral.
On this walk, we will explore this dramatic story, discover the causes and outcomes of the fire and see how Christopher Wren helped rebuild the city from the ashes.","Guildhall Yard, Gresham Street, EC2V 7HH",51.5151,-0.09212,10:00:00,15:00:00,Yes,Yes
The Hospital Chapel of St Mary & St Thomas,https://programme.openhouse.org.uk/listings/2059,"Founded c1145 by the Abbess of Barking as a hospice for thirteen old and infirm men, the present building is 12C and 19C. Grade II* listed with many interesting monuments, including Burne-Jones windows.","48 Ilford Hill, Ilford, IG1 2AT",51.5579973,0.0692996,10:00:00,16:00:00,No,
The John Morden Centre and Morden College Almshouses,https://programme.openhouse.org.uk/listings/12908,"Morden College is a charity founded in 1695 by Sir John Morden. For over 330 years, it has provided safe, high quality homes that support independence, dignity and belonging later in life. Join a guided tour of its beautiful buildings, from the historic grade I listed Quadrangle to the award winning John Morden Centre, winner of the RIBA Stirling Prize.","Morden College, 19 St Germans Place, SE3 0PW",51.46952,0.01951,10:15:00,16:15:00,Yes,Yes
The King's Foundation - Charlotte Road,https://programme.openhouse.org.uk/listings/13043,"A refurbished factory warehouse, the repurposed space now hosts educational programmes and activities of the School of Traditional Arts and the architectural team of the King’s Foundation. Live demonstrations of traditional arts skills by students and alumni, scheduled talks on KF's architectural projects, and guided tours all await the visitor.","19 - 22 Charlotte Road, EC2A 3SG",51.5257,-0.08132,12:00:00,16:00:00,Yes,No
"The Lansbury Estate: Festival of Britain, Poplar 2026",https://programme.openhouse.org.uk/listings/13866,"Guided tours exploring The Lansbury Estate and it's role in the Festival of Britain, 1951. Discover why 86,000 people travelled on special busses to Poplar to marvel at this new neighbourhood, designed to be a blueprint for Britain's post-war recovery. 45-minute-long walking tours led by knowledgeable local guides.","The Hive, 167a East India Dock Road, E14 0EA",51.51131,-0.015,10:30:00,13:30:00,Yes,Yes
The Lloyd's Register Building,https://programme.openhouse.org.uk/listings/935,"The Lloyd’s Register Building at 71 Fenchurch Street, is the historic headquarters of Lloyd’s Register. Opened in 1901 and designed by Thomas Collcutt, it is a grand classical stone palazzo with rich decorative detailing that reflects the organisation’s status and global ambition. Its architecture combines ornate interiors and artistic craftsmanship with new contemporary workspaces and innovation.","71 Fenchurch Street, EC3M 4BS",51.51249,-0.0788,10:00:00,16:00:00,No,
"The Lock House, Richmond Lock & Weir",https://programme.openhouse.org.uk/listings/13151,"The Lock House is part of Richmond Lock & Weir, on the left bank of the Thames at Richmond. Originally home to the resident lock keeper, it is now the design studio and exhibition space of Astronaut Kawada, architects and designers. They have fully refurbished the interior of the Lock House to create a series of spaces to complement the remarkable and unique qualities of the main structure.","The Lock House, Ranelagh Drive, TW1 1QZ",51.46206,-0.31783,12:00:00,16:00:00,No,
The London Archives,https://programme.openhouse.org.uk/listings/4294,The London Archives' older building was built in the late 1930s for the Temple Press and has many original features. Purpose built extension in early 1990s for archival storage. Public rooms remodelled by Bisset Adams in 2000s.,"40 Northampton Road, Clerkenwell, EC1R 0HB",51.52497,-0.10789,10:05:00,15:05:00,Yes,Yes
The Old Fire Station,https://programme.openhouse.org.uk/listings/12661,"The Old Fire Station is now a thriving community centre run by the Holloway Neighbourhood Group. It has been redeveloped for this purpose, now housing a community room, garden room and hall. The building has many original features (notably on the outside) and even though the usage has changed dramatically it remains an important emergency service for many in the local area.","84 Mayton Street, N7 8HA",51.55854,-0.11725,12:00:00,15:00:00,No,
The Old Fire Station Community Centre N16,https://programme.openhouse.org.uk/listings/12508,"•⁠   Find out more about what goes on here 
•⁠   ⁠Informal building tours 
•.  Meet our Old FireStation community
•.  Explore images from our archive
•⁠   Seasonal food and drink ( pay what you can)
•⁠   Music, games, share stories
•⁠  All ages welcome

Discover more about the working history of our landmark community building; it's past present and future and get to see behind the scenes!","The Old Firestation, 61 Leswin Road, N16 7NX",51.56055,-0.07325,12:00:00,16:30:00,No,
"The Priory and Old Library, Orpington",https://programme.openhouse.org.uk/listings/6935,"Grade II listed building dating back to 1270. Following the dissolution of Christ Church Priory in Orpington in the 1530s, the house became a rectory. Additions were built in 1959 to put in a library.","Church Hill, Orpington, BR6 0HH",51.37865,0.10407,11:00:00,17:00:00,No,
The Purpose of Light: Exhibition by Misan Harriman,https://programme.openhouse.org.uk/listings/13445,"The Purpose of Light, Misan Harriman’s landmark photographic exhibition, bears witness to significant  moments, not with judgment or ideology, but with a deep and unflinching empathy for the human condition. Featuring 110 unique photographs, this exhibition is a call not for division, but for togetherness.","54 Eastcastle Street, W1W 8EF",51.51651,-0.13826,11:00:00,18:00:00,No,
The Ragged School SE1,https://programme.openhouse.org.uk/listings/13819,"Built in 1907, The Ragged School SE1 has been part of the community for nearly 120 years.  starting off as a poor school in the worst and first borough of London, the school aimed to transform lives of the ragged children that lined the streets.  The church then took over the school to form a club,  pass through developers into the hands of an artist.  The White room will open for creative delight.","The Ragged School, 47 Union Street, SE1 1SG",51.5037,-0.09399,12:00:00,17:00:00,No,
The Royal Society,https://programme.openhouse.org.uk/listings/2135,"A spectacular Grade I listed building designed by famed architect John Nash. Built in 1831, these former townhouses have undergone refurbishments throughout their history. The building is now home to the UK's national science academy.","The Royal Society, 6-9 Carlton House Terrace, SW1Y 5AG",51.50593,-0.13235,10:00:00,17:00:00,No,
The St Michael Steiner School,https://programme.openhouse.org.uk/listings/13619,"Our school resides in a Grade II listed building on the edge of Hanworth Air Park. Fortescue House was the rectory for St. George's church on the edge of Hanworth Air Park. Later, it became a school, and now it is the home to the St. Michael Steiner School. We are blessed by beautiful grounds & woodland where the children can play & relax.  We enjoy the unique history and biodiversity of the area.","The St Michael Steiner School, Park Road, Hanworth, TW13 6PN",51.43436,-0.39635,11:00:00,14:00:00,No,
The Story of Housing in Hackney: A Guided Walking Tour,https://programme.openhouse.org.uk/listings/13760,"The tour traces changing ideas about housing, community and urban life. Highlights include the Keeling House, Lennox House, Nisbet House and the Chowdhury Walk. Along the way, we will discuss the architects, planners and communities that shaped these buildings, and consider how their social ambitions continue to influence Hackney today.","Hoxton Station, E2 8HD",51.53023,-0.07606,14:00:00,15:45:00,Yes,Yes
The West End At War,https://programme.openhouse.org.uk/listings/13889,"A special exhibition exploring the people and places that shaped the area during the Second World War. Tracing famous figures who made Soho their home, and the ordinary everyday heroes who kept the area functioning and our spirits up!","75 Dean Street, W1D 3PU",51.51381,-0.13307,12:00:00,17:00:00,No,
Thornhill Square,https://programme.openhouse.org.uk/listings/10893,"A tour of one of the largest and best preserved early Victorian squares and gardens in London, also with a magnificent and original public library of 1906, which shows Byzantine and Art Nouveau influences, and a remarkable Gothic church. Refreshments available.","Main door of St Andrew’s Church, Bridgeman Road, N1 1BQ",51.54089,-0.11595,10:00:00,16:45:00,Yes,No
Tools for Urban Narratives,https://programme.openhouse.org.uk/listings/13652,"During the festival, Lorenzo Zandri’s studio transforms into an immersive environment that bridges the gap between architectural theory and photographic practice. Eschewing traditional construction to focus on the 'process of the image’, Zandri will present an analytical overview of his practice and research – where photography serves as a tool for urban narrative rather than mere documentation.","Bodney Road Studios, 1 Bodney Road, Unit 2, E8 1AY",51.55002,-0.06096,12:00:00,17:00:00,Yes,No
Tooting Bec House,https://programme.openhouse.org.uk/listings/13161,"A double storey rear extension and refurbishment to a Victorian terraced house in Tooting Bec, South West London","47 Chetwode Road, SW17 7RF",51.43738,-0.15937,11:00:00,15:00:00,No,
Trent Park: House of Secrets,https://programme.openhouse.org.uk/listings/8830,"Trent Park House of Secrets is a new museum in a historic country house in Enfield, North London, which recently opened to the public. From glittering 1930s social hub to WWII interrogation centre, the stately home witnessed some of the most closely guarded secrets of the 20th century. This extraordinary story of espionage, courage and creative deception has remained largely untold for over 70 yea","Trent Park House, Daffodil Crescent, Enfield, EN4 0PS",51.66005,-0.135,10:00:00,14:30:00,Yes,Yes
Triangle House,https://programme.openhouse.org.uk/listings/12670,"Winner of the 2025 Camden Design Award for small projects and the 2024 'Don't Move Improve' award for best project under £100k. A self build 39m2 triangular micro home converted from a former mechanic's garage,  creating a flexible and multifunctional home fit for living and working in.  Come and see sliding beds, triangular sofas and a pocket garden.","1a Glastonbury Street, NW6 1QJ",51.55031,-0.19943,10:00:00,16:00:00,No,
Trinity Buoy Wharf/Container City,https://programme.openhouse.org.uk/listings/2205,"Home to London's only lighthouse, fine stock buildings, examples of the innovative Container City buildings and SS Robin, the world’s only surviving complete
Victorian steamship. This former buoy manufacturing site is now a centre for the creative industries with various sculptures and installations.","64 Orchard Place, E14 0JW",51.50862,0.00894,11:00:00,17:00:00,Yes,No
Tuckey Design Studio,https://programme.openhouse.org.uk/listings/8213,This transformation of a derelict pub into an architecture studio doubles up as a gallery and lecture theatre. The new office is an example of the practice’s approach towards existing structures and intelligent architectural interventions.,"58 Milson Road, W14 0LB",51.49872,-0.21419,10:00:00,17:00:00,No,
Twickenham Museum,https://programme.openhouse.org.uk/listings/1741,"Grade II listed former waterman's cottage c1720. Restored and converted into a museum celebrating the rich history of Twickenham, Whitton, Teddington and the Hamptons.","25 The Embankment, Twickenham, TW1 3DU",51.44673,-0.32552,12:00:00,15:00:00,No,
UAL School of pre-degree studies at 40 Lime Grove,https://programme.openhouse.org.uk/listings/13656,"40 Lime Grove has provided creative education to young people for over a century. Opening in 1908 as the Hammersmith College of Art and Building, it is now UAL School of Pre-Degree Studies. A handsome building, influenced by the Arts and Crafts style with gables, mullioned windows, and steep pitched roofs, it is  listed Grade II by Historic England. There is also a listed Mulberry tree.","40 Lime Grove, W12 8EA",51.50367,-0.22823,10:00:00,16:00:00,Yes,Yes
UNIVERSITY OF WESTMINSTER: NCS and Tower Tavern,https://programme.openhouse.org.uk/listings/13826,"The University of Westminster's New Cavendish Street campus, designed by Lyons, Israel and Ellis  represents an important moment in the evolution of the architecture of the modern polytechnic. 
Visitors will explore the campus through guided walks. 
The programme concludes in the University's Tower Tavern, a former public house -  for an evening reception and talk, Pints and the Poly.","115 New Cavendish Street, W1W 6UW",51.52099,-0.13968,11:30:00,20:00:00,Yes,No
Union Chapel,https://programme.openhouse.org.uk/listings/2230,"A Grade I and II*  listed architectural gem that’s home to an inclusive non-conformist church, an award winning venue, a rare and historic pipe organ, Sunday School Hall community hub, and The Margins Project supporting those facing homelessness and pertinent social justice issues.","19b Compton Terrace, N1 2UN",51.54478,-0.10258,11:00:00,21:00:00,Yes,No
Unit 13,https://programme.openhouse.org.uk/listings/13663,"Unit 13 is a space of many parts -  office, workshop, venue, exhibition space, and screening room. It is concieved as a social space in which to collaborate. A place of exchange - both ideas, skills, knowledge, and energy. During the working week we have three architecture practices working from the space - AH A, LSD, and TJA - alongside a revolving exhibition. During the weekend, we have talks.","Unit 13, 39 Gransden Avenue, E8 3QA",51.54066,-0.05639,11:00:00,17:00:00,Yes,No
University of East London - Architecture and Visual Art,https://programme.openhouse.org.uk/listings/12607,"The University of East London’s Architecture and Visual Arts is a lively School that combines, Architecture, Physical Design and the Visual Arts. This perfect combination of creative programmes cross-pollinate, providing a fertile ground for creation, arts and design.
Our presence  will feature guided tours to the state-of-the-art facilities, creative studios, and ‘Way out East’ gallery.","Docklands Campus, University Way, E16 2RD",51.50736,0.06417,10:00:00,16:30:00,No,
Van Gogh House London,https://programme.openhouse.org.uk/listings/8317,The carefully renovated Van Gogh House seeks to share its story and inspire a new generation of artists through Van Gogh’s London story. The house curates a dynamic programme of events anchored in the artist’s practice and local heritage.,"87 Hackford Road, Stockwell, SW9 0RE",51.47452,-0.11514,10:00:00,17:00:00,No,
Vyner Studios,https://programme.openhouse.org.uk/listings/13740,"Visit Vyner Studios, the new home of Studio Bark and U-Build. This light-touch retrofit turns a stranded warehouse into a circular 'Material Bank.' 

Modular U-Build partitions can be endlessly unbolted, proving interiors are adaptable assets, not sunk costs. Finished with plywood, acoustic Hemspan, cork and clay paints, it offers a radical, healthy blueprint for future creative workspaces.","Vyner Works, 59-61 Vyner Street, E2 9DQ",51.53486,-0.05478,10:00:00,16:00:00,No,
Walking Stories: Haringey Golden Key Academy exhibition,https://programme.openhouse.org.uk/listings/13903,"Step inside and discover the eight community-led walking tours exploring Haringey’s people, places and histories. Walking Stories: Haringey brings together photographs, maps, archives, artwork and stories from across the borough. The exhibition at Birch Arts CIC gallery, in one of Blue House Yard’s distinctive colourful huts, is created by the Golden Key Academy tour guide course participants.","Birch Arts Gallery, Blue House Yard, Wood Green, N22 7TB",51.5972,-0.11166,12:00:00,18:00:00,No,
Walthamstow Pumphouse Museum,https://programme.openhouse.org.uk/listings/983,"Grade II listed Victorian engine house remodelled to take a pair of 1895 Marshall steam engines, still in working order. A museum celebrating the rich Industrial Heritage of the Borough and the Lea Valley Region.","10 South Access Road, E17 8AX",51.57672,-0.03476,10:30:00,15:30:00,No,
